frame index,epsilon,speed,mean reward,game reward
11518,0.9232133333333333,415.53917246357327,21.75,14.0
11542,0.9230533333333333,317.03677014799393,21.78,24.0
11564,0.9229066666666667,132.40184868186,21.75,22.0
11580,0.9228,286.92366957257866,21.76,16.0
11603,0.9226466666666666,358.01655199032115,21.86,23.0
11618,0.9225466666666666,359.8942876428661,21.88,15.0
11664,0.92224,243.58857417004918,22.1,46.0
11700,0.922,397.5695941231454,22.21,36.0
11760,0.9216,307.3643378661931,22.69,60.0
11773,0.9215133333333333,411.15666284611206,22.72,13.0
11813,0.9212466666666667,337.0008376201945,22.99,40.0
11852,0.9209866666666666,413.6530457937473,23.2,39.0
11861,0.9209266666666667,470.7353194248731,22.97,9.0
11883,0.92078,459.24484016583136,23.08,22.0
11904,0.92064,332.7781413167499,23.11,21.0
11925,0.9205,376.78868612201944,23.06,21.0
11941,0.9203933333333333,199.0079503702364,23.09,16.0
11972,0.9201866666666667,164.89009391969523,23.26,31.0
12004,0.9199733333333333,241.6391266853543,23.46,32.0
12025,0.9198333333333333,374.6507188430455,23.47,21.0
12042,0.91972,373.8140868699048,23.04,17.0
12054,0.91964,314.35078975473573,23.01,12.0
12082,0.9194533333333333,209.83698039040516,23.03,28.0
12096,0.91936,274.96806881664037,22.94,14.0
12110,0.9192666666666667,373.7905712503342,22.59,14.0
12124,0.9191733333333333,359.9709180076628,22.52,14.0
12146,0.9190266666666667,450.77350112113646,22.61,22.0
12161,0.9189266666666667,399.6554484125472,22.41,15.0
12199,0.9186733333333333,179.28832064649447,22.55,38.0
12213,0.91858,293.86428853824174,22.52,14.0
12228,0.91848,232.69972777843532,22.57,15.0
12245,0.9183666666666667,182.93511351478938,22.51,17.0
12262,0.9182533333333334,235.56188097550663,22.42,17.0
12278,0.9181466666666667,303.3223832295273,22.36,16.0
12293,0.9180466666666667,348.70780725188723,22.35,15.0
12307,0.9179533333333333,397.3195661440818,22.35,14.0
12330,0.9178,479.756672750511,22.44,23.0
12339,0.91774,491.48160299976564,22.34,9.0
12381,0.9174599999999999,500.29754169128006,22.6,42.0
12426,0.91716,503.42387709378,22.91,45.0
12443,0.9170466666666667,501.2384045439847,22.92,17.0
12453,0.91698,504.11095887118097,22.85,10.0
12496,0.9166933333333334,527.4018171237743,23.16,43.0
12528,0.91648,516.5637575626953,23.39,32.0
12566,0.9162266666666666,528.8651188410221,23.57,38.0
12618,0.91588,462.64892750475155,23.72,52.0
12657,0.91562,454.3715740439822,23.77,39.0
12675,0.9155,494.0319724641569,23.76,18.0
12706,0.9152933333333333,412.7059555437056,23.98,31.0
12731,0.9151266666666666,469.661653125028,23.76,25.0
12763,0.9149133333333334,425.64481428861376,23.94,32.0
12780,0.9148000000000001,526.6073958094844,24.01,17.0
12804,0.91464,433.23432880143577,24.06,24.0
12847,0.9143533333333334,521.9906342434749,24.39,43.0
12859,0.9142733333333333,491.82739212007505,23.84,12.0
12883,0.9141133333333333,521.6931201575497,23.88,24.0
12897,0.91402,444.3858390470569,23.38,14.0
12909,0.91394,401.77891308512676,23.37,12.0
12921,0.91386,481.5596165253832,23.37,12.0
12946,0.9136933333333334,371.702333561384,23.51,25.0
12959,0.9136066666666667,423.9338822413485,23.51,13.0
12971,0.9135266666666667,477.593304613516,23.33,12.0
12999,0.91334,445.4071832214511,23.36,28.0
13010,0.9132666666666667,447.6441926125724,23.33,11.0
13044,0.91304,432.8565930296794,23.5,34.0
13076,0.9128266666666667,524.3310115282894,23.69,32.0
13096,0.9126933333333334,434.64740567259764,23.63,20.0
13106,0.9126266666666667,440.55501286697125,23.57,10.0
13115,0.9125666666666666,500.9985268159316,23.27,9.0
13131,0.91246,524.7799812324054,23.09,16.0
13156,0.9122933333333333,536.1366192862256,22.71,25.0
13173,0.91218,501.5910069361397,22.7,17.0
13190,0.9120666666666667,503.01703691684713,22.68,17.0
13205,0.9119666666666667,509.80528162451685,22.48,15.0
13220,0.9118666666666667,508.88572537854276,22.52,15.0
13275,0.9115,335.3989398050009,22.92,55.0
13293,0.91138,272.4537246212586,22.93,18.0
13304,0.9113066666666667,323.35557845013074,22.86,11.0
13321,0.9111933333333333,352.84274700369156,22.91,17.0
13332,0.91112,340.0427768073643,22.93,11.0
13347,0.9110199999999999,351.64300565628565,22.96,15.0
13359,0.91094,342.331614816427,22.89,12.0
13372,0.9108533333333333,331.57158233351777,22.65,13.0
13386,0.91076,426.94462540716614,22.6,14.0
13399,0.9106733333333333,462.22535688854225,22.58,13.0
13419,0.91054,463.86392541555614,22.61,20.0
13455,0.9103,454.23488640739316,22.78,36.0
13466,0.9102266666666666,449.8439398223531,22.68,11.0
13489,0.9100733333333333,286.2555882291849,22.76,23.0
13507,0.9099533333333334,224.99753239476917,22.79,18.0
13558,0.9096133333333334,496.1037156262248,23.15,51.0
13581,0.90946,520.4749552193712,23.18,23.0
13601,0.9093266666666666,465.62247792227976,22.93,20.0
13614,0.90924,338.9821202098824,22.82,13.0
13630,0.9091333333333333,361.4085207903623,22.84,16.0
13646,0.9090266666666666,399.531246837214,22.83,16.0
13663,0.9089133333333334,479.8328936742934,22.69,17.0
13684,0.9087733333333333,515.6266991371135,22.52,21.0
13696,0.9086933333333334,490.63838415347425,22.43,12.0
13733,0.9084466666666666,499.04893719651415,22.29,37.0
13758,0.90828,399.31757250792106,22.4,25.0
13774,0.9081733333333333,510.6131417962687,22.32,16.0
13792,0.9080533333333334,513.7699866619485,22.28,18.0
13847,0.9076866666666666,536.9102724039697,22.67,55.0
13868,0.9075466666666667,510.5902021367249,22.65,21.0
13888,0.9074133333333333,510.1783792002433,22.7,20.0
13903,0.9073133333333333,505.4596288262232,22.39,15.0
13934,0.9071066666666667,517.8751189902458,22.34,31.0
13955,0.9069666666666667,455.2428364688857,21.95,21.0
13983,0.90678,505.59672121266914,22.1,28.0
13993,0.9067133333333334,495.71615983737337,21.8,10.0
14017,0.9065533333333333,516.3067580320874,21.65,24.0
14040,0.9064,509.6521206229792,21.79,23.0
14072,0.9061866666666667,525.8223331361434,21.89,32.0
14095,0.9060333333333334,508.3897678046313,21.91,23.0
14110,0.9059333333333334,463.1212596338582,21.85,15.0
14121,0.90586,348.6668732287927,21.8,11.0
14136,0.90576,319.7072992255625,21.64,15.0
14166,0.90556,366.1079914109644,21.62,30.0
14188,0.9054133333333333,450.4984084207237,21.63,22.0
14213,0.9052466666666666,500.9344365672355,21.71,25.0
14257,0.9049533333333333,536.8349928586597,22.03,44.0
14305,0.9046333333333333,528.7618207174768,22.23,48.0
14344,0.9043733333333334,526.5579372615924,22.48,39.0
14388,0.90408,438.6137714019527,22.78,44.0
14419,0.9038733333333333,523.8613065164665,22.95,31.0
14428,0.9038133333333334,455.11659814571453,22.82,9.0
14438,0.9037466666666667,409.40009760858953,22.77,10.0
14452,0.9036533333333333,494.21168866145973,22.53,14.0
14465,0.9035666666666666,500.1371466309552,22.52,13.0
14497,0.9033533333333333,513.4945845336883,22.69,32.0
14520,0.9032,518.0878400876468,22.75,23.0
14532,0.90312,394.09038804848257,22.7,12.0
14547,0.90302,387.04505047646586,22.69,15.0
14565,0.9029,344.7467601852106,22.72,18.0
14580,0.9028,462.19244501256225,22.73,15.0
14591,0.9027266666666667,424.22023207488184,22.61,11.0
14619,0.90254,511.6698558756383,22.8,28.0
14636,0.9024266666666667,441.8093426441703,22.55,17.0
14647,0.9023533333333333,457.82075097245377,22.21,11.0
14659,0.9022733333333334,480.76844015665296,22.16,12.0
14689,0.9020733333333333,495.18943105748457,22.36,30.0
14705,0.9019666666666667,479.9455323044355,22.09,16.0
14720,0.9018666666666667,392.64911284333243,21.92,15.0
14738,0.9017466666666667,500.4572011905314,21.72,18.0
14756,0.9016266666666667,490.18284757075423,21.38,18.0
14768,0.9015466666666667,440.7865062266828,21.11,12.0
14779,0.9014733333333333,492.3259739843992,21.04,11.0
14799,0.90134,496.19117473086476,20.93,20.0
14811,0.90126,482.6031526866874,20.8,12.0
14836,0.9010933333333333,384.0023437643052,20.73,25.0
14849,0.9010066666666666,507.31726197675823,20.69,13.0
14862,0.9009199999999999,401.1207792016714,20.58,13.0
14880,0.9008,498.3923634491227,20.33,18.0
14896,0.9006933333333333,513.936987854003,20.37,16.0
14913,0.90058,500.50306395344757,20.3,17.0
14929,0.9004733333333333,467.64455346192443,20.32,16.0
14951,0.9003266666666667,525.5600943192044,20.42,22.0
14967,0.90022,392.3095503943038,20.46,16.0
14993,0.9000466666666667,479.2437002856515,20.47,26.0
15005,0.8999666666666667,497.3679592078738,20.46,12.0
15029,0.8998066666666666,489.9983255125684,20.58,24.0
15046,0.8996933333333333,518.0711462450593,20.47,17.0
15056,0.8996266666666667,489.77136317989675,20.46,10.0
15074,0.8995066666666667,406.90890863915405,20.3,18.0
15092,0.8993866666666667,506.21880112645835,20.16,18.0
15109,0.8992733333333334,476.9761723192187,20.13,17.0
15121,0.8991933333333333,460.63833798563127,20.15,12.0
15143,0.8990466666666667,409.71275830528646,20.28,22.0
15160,0.8989333333333334,493.7242883554103,20.29,17.0
15171,0.89886,492.9203418803419,20.15,11.0
15194,0.8987066666666667,492.16111340690065,20.21,23.0
15209,0.8986066666666667,498.8033076721821,20.19,15.0
15219,0.89854,502.1855581231068,20.14,10.0
15237,0.89842,508.6196879463203,20.17,18.0
15252,0.89832,506.94213011457947,19.77,15.0
15272,0.8981866666666667,406.19848437159527,19.79,20.0
15286,0.8980933333333333,489.95607769841797,19.82,14.0
15302,0.8979866666666667,433.379812721989,19.81,16.0
15317,0.8978866666666667,378.19685730430285,19.85,15.0
15332,0.8977866666666666,502.44423680490667,19.85,15.0
15346,0.8976933333333333,515.5014616931059,19.87,14.0
15368,0.8975466666666667,489.5520563643309,19.96,22.0
15396,0.89736,515.0176817288801,20.1,28.0
15423,0.89718,520.7919429753966,20.24,27.0
15434,0.8971066666666667,502.996391387299,20.15,11.0
15445,0.8970333333333333,489.15240508476376,19.9,11.0
15463,0.8969133333333333,502.3051722531969,19.97,18.0
15474,0.89684,493.1152699250772,19.85,11.0
15491,0.8967266666666667,495.9875347801892,19.84,17.0
15501,0.89666,454.0469385987702,19.43,10.0
15514,0.8965733333333333,504.3842226004588,19.33,13.0
15528,0.8964799999999999,518.9456399741943,19.27,14.0
15542,0.8963866666666667,416.51775087069706,19.28,14.0
15557,0.8962866666666667,423.6556591068254,19.27,15.0
15591,0.89606,472.69005704512233,19.45,34.0
15608,0.8959466666666667,485.53449320758574,19.45,17.0
15626,0.8958266666666667,512.5596388200549,19.42,18.0
15636,0.89576,509.49976919899905,19.4,10.0
15672,0.89552,458.69884349339725,19.39,36.0
15690,0.8954,523.074757160475,19.32,18.0
15714,0.89524,497.5966070025062,19.4,24.0
15728,0.8951466666666666,503.3625017144425,19.36,14.0
15740,0.8950666666666667,504.01201658288437,18.93,12.0
15757,0.8949533333333334,518.9874589668751,18.89,17.0
15781,0.8947933333333333,434.06003165007263,18.93,24.0
15791,0.8947266666666667,430.9983969748037,18.88,10.0
15800,0.8946666666666667,410.0226579047412,18.66,9.0
15824,0.8945066666666667,442.2738440449201,18.69,24.0
15861,0.89426,492.02074746680535,18.78,37.0
15876,0.89416,385.4232241859895,18.83,15.0
15891,0.89406,505.37842396979676,18.74,15.0
15909,0.89394,505.622116852849,18.69,18.0
15951,0.89366,500.89501040683325,18.79,42.0
15974,0.8935066666666667,509.8056408440656,18.79,23.0
15991,0.8933933333333334,513.4674290323045,18.81,17.0
16005,0.8933,510.2781316532696,18.84,14.0
16024,0.8931733333333334,507.24522777470133,18.88,19.0
16064,0.8929066666666666,446.26901879003253,18.98,40.0
16076,0.8928266666666667,468.08816472295075,18.88,12.0
16098,0.89268,493.8278032281543,18.85,22.0
16113,0.89258,489.7484878914551,18.56,15.0
16131,0.89246,505.7880978381022,18.26,18.0
16143,0.89238,504.0069695482811,17.99,12.0
16154,0.8923066666666667,460.52607202746947,17.66,11.0
16171,0.8921933333333334,527.4917365765606,17.52,17.0
16205,0.8919666666666667,527.8021533074996,17.77,34.0
16216,0.8918933333333333,489.4793439283668,17.78,11.0
16227,0.8918200000000001,506.0250943230675,17.75,11.0
16240,0.8917333333333334,504.97279075367203,17.75,13.0
16255,0.8916333333333333,492.0966757919437,17.58,15.0
16265,0.8915666666666666,495.68100972617793,17.45,10.0
16288,0.8914133333333334,521.1666648658578,17.56,23.0
16300,0.8913333333333333,514.5333060723779,17.53,12.0
16314,0.89124,464.993078981961,17.49,14.0
16336,0.8910933333333333,322.9459065964834,17.56,22.0
16347,0.89102,377.9797645478155,17.56,11.0
16387,0.8907533333333333,423.4874093818784,17.68,40.0
16397,0.8906866666666666,423.8211875025262,17.61,10.0
16413,0.89058,461.88006469596337,17.66,16.0
16433,0.8904466666666666,443.7454308853635,17.74,20.0
16453,0.8903133333333333,434.90429480931545,17.64,20.0
16490,0.8900666666666667,435.31590079046725,17.85,37.0
16533,0.88978,326.1830190658425,18.13,43.0
16558,0.8896133333333334,354.69561305293496,18.2,25.0
16588,0.8894133333333334,325.5983749725065,18.32,30.0
16597,0.8893533333333333,423.3914623477422,18.29,9.0
16609,0.8892733333333334,492.4481493439784,18.3,12.0
16634,0.8891066666666667,353.4164484305537,18.35,25.0
16647,0.88902,337.9170173340192,18.36,13.0
16672,0.8888533333333333,344.05373214643123,18.36,25.0
16681,0.8887933333333333,359.193628500471,18.32,9.0
16730,0.8884666666666666,351.2775391536354,18.68,49.0
16742,0.8883866666666667,476.13399048330797,18.62,12.0
16754,0.8883066666666667,106.05759752533352,18.58,12.0
16793,0.8880466666666667,105.6504524660384,18.8,39.0
16805,0.8879666666666667,284.5348152251952,18.76,12.0
16829,0.8878066666666666,448.0356066709098,18.78,24.0
16843,0.8877133333333334,281.21650511474655,18.76,14.0
16857,0.88762,133.47696895855685,18.64,14.0
16868,0.8875466666666667,271.78463332881705,18.63,11.0
16892,0.8873866666666667,93.40220832482788,18.63,24.0
16915,0.8872333333333333,122.00948059109513,18.69,23.0
16929,0.88714,166.70051383960256,18.73,14.0
16943,0.8870466666666666,347.3769721780181,18.69,14.0
16958,0.8869466666666667,203.93962968725688,18.66,15.0
16984,0.8867733333333333,337.7485187949665,18.75,26.0
17007,0.88662,283.09702637903763,18.86,23.0
17018,0.8865466666666667,287.4851638149122,18.75,11.0
17044,0.8863733333333333,159.91609720617305,18.84,26.0
17063,0.8862466666666666,413.62012570782014,18.92,19.0
17086,0.8860933333333333,452.02535904224163,18.92,23.0
17110,0.8859333333333334,445.04653692094115,19.01,24.0
17121,0.88586,446.03000773395206,19.02,11.0
17135,0.8857666666666667,467.6929742817774,18.98,14.0
17199,0.88534,385.0226135049929,19.47,64.0
17209,0.8852733333333334,316.71617672599314,19.37,10.0
17242,0.8850533333333334,489.09190877674047,19.56,33.0
17295,0.8847,474.910725425351,19.93,53.0
17313,0.88458,509.7391938424144,19.96,18.0
17322,0.88452,499.83099188326736,19.9,9.0
17344,0.8843733333333333,502.93607743960933,19.98,22.0
17365,0.8842333333333333,519.8169553542448,19.97,21.0
17379,0.88414,500.6458917716069,19.83,14.0
17410,0.8839333333333333,512.8623370476284,19.87,31.0
17429,0.8838066666666666,451.3810513675935,19.95,19.0
17451,0.88366,442.9851273631554,20.06,22.0
17480,0.8834666666666666,468.7474844791109,20.17,29.0
17492,0.8833866666666667,473.9549696313386,20.18,12.0
17516,0.8832266666666666,442.8205504942307,20.25,24.0
17527,0.8831533333333333,380.56753524205453,20.26,11.0
17544,0.88304,386.7059755079019,20.3,17.0
17562,0.88292,453.9481098891849,20.34,18.0
17572,0.8828533333333334,487.0188801932143,20.3,10.0
17587,0.8827533333333333,510.5168090751966,20.3,15.0
17603,0.8826466666666667,499.5635091376038,20.12,16.0
17641,0.8823933333333334,517.1818532856119,20.33,38.0
17655,0.8823,512.966105248445,20.29,14.0
17674,0.8821733333333334,448.9070548207566,20.38,19.0
17685,0.8821,308.40058287990803,20.13,11.0
17705,0.8819666666666667,464.1077306953919,20.15,20.0
17759,0.8816066666666666,486.0393994798239,20.45,54.0
17785,0.8814333333333333,500.8285180235415,20.57,26.0
17801,0.8813266666666667,500.7152642024682,20.61,16.0
17822,0.8811866666666667,464.90717731634453,20.65,21.0
17836,0.8810933333333333,387.198860564179,20.55,14.0
17850,0.881,370.74379518262464,20.59,14.0
17872,0.8808533333333334,437.5551266792168,20.72,22.0
17897,0.8806866666666666,502.6634196851451,20.73,25.0
17920,0.8805333333333334,521.1075447135148,20.59,23.0
17938,0.8804133333333334,512.9705864367394,20.62,18.0
17975,0.8801666666666667,498.4302470483948,20.84,37.0
18003,0.87998,496.5793174601161,20.94,28.0
18016,0.8798933333333333,509.56928712945313,20.65,13.0
18040,0.8797333333333334,527.0771164076572,20.66,24.0
18053,0.8796466666666667,502.02511692998934,20.62,13.0
18084,0.87944,519.1156820550084,20.79,31.0
18132,0.87912,494.6623619772087,21.08,48.0
18141,0.87906,507.81914306854105,20.77,9.0
18157,0.8789533333333334,500.48374202016583,20.81,16.0
18189,0.87874,458.43928531172827,20.91,32.0
18200,0.8786666666666667,361.5467632100681,20.87,11.0
18215,0.8785666666666667,492.1582677534928,20.84,15.0
18242,0.8783866666666666,504.77471807443726,20.99,27.0
18257,0.8782866666666667,508.8569140805086,21.03,15.0
18272,0.8781866666666667,508.9927673413912,21.01,15.0
18285,0.8781,359.0658983899114,20.8,13.0
18299,0.8780066666666667,447.0722377877939,20.83,14.0
18321,0.87786,515.5615351521687,20.94,22.0
18337,0.8777533333333334,493.5382533553962,20.97,16.0
18348,0.87768,494.8128954762875,20.93,11.0
18359,0.8776066666666666,498.54495159059474,20.94,11.0
18380,0.8774666666666666,517.0098553106566,20.92,21.0
18403,0.8773133333333334,488.50995564017904,21.03,23.0
18413,0.8772466666666666,488.1127442423396,20.99,10.0
18423,0.87718,478.60513944041264,20.87,10.0
18436,0.8770933333333333,498.4272916742843,20.89,13.0
18450,0.877,481.09668592028186,20.63,14.0
18463,0.8769133333333333,485.2228916198731,20.66,13.0
18520,0.8765333333333334,519.3868560491676,21.07,57.0
18534,0.87644,434.3214201183432,21.01,14.0
18552,0.87632,501.7143388778501,20.99,18.0
18577,0.8761533333333333,512.46291816338,20.87,25.0
18592,0.8760533333333334,492.8059154355897,20.59,15.0
18607,0.8759533333333334,409.26427539908667,20.49,15.0
18625,0.8758333333333334,504.38577784904,20.37,18.0
18637,0.8757533333333334,420.77336833393247,20.4,12.0
18663,0.87558,412.8939708309985,20.54,26.0
18675,0.8755,501.2563165390246,20.41,12.0
18690,0.8754,503.4010513766313,20.43,15.0
18738,0.87508,514.7622179153477,20.66,48.0
18764,0.8749066666666667,530.2868702193565,20.83,26.0
18774,0.8748400000000001,419.5143028605721,20.44,10.0
18784,0.8747733333333334,420.9120102761721,20.42,10.0
18805,0.8746333333333334,515.0839405387071,20.51,21.0
18816,0.87456,501.2041324019858,20.23,11.0
18852,0.87432,490.9845838685028,20.47,36.0
18873,0.87418,509.22641629424925,20.44,21.0
18889,0.8740733333333334,494.89582749516967,20.46,16.0
18912,0.87392,513.4142216214202,20.55,23.0
18959,0.8736066666666666,503.1143778839479,20.91,47.0
18984,0.87344,498.7210646221457,20.92,25.0
19000,0.8733333333333333,510.39954975167893,20.85,16.0
19018,0.8732133333333334,492.93204492034477,20.89,18.0
19027,0.8731533333333333,487.7475773315761,20.84,9.0
19043,0.8730466666666666,489.89578497072694,20.85,16.0
19080,0.8728,521.0455476393524,20.96,37.0
19116,0.87256,488.62040689527964,21.09,36.0
19129,0.8724733333333333,497.18655226180596,21.11,13.0
19185,0.8721,478.90335524491496,21.41,56.0
19244,0.8717066666666666,518.1937342817835,21.81,59.0
19261,0.8715933333333333,483.5194857154482,21.75,17.0
19277,0.8714866666666666,409.3251845074718,21.67,16.0
19321,0.8711933333333333,532.0112312260371,22.0,44.0
19353,0.87098,520.1552043529148,22.18,32.0
19367,0.8708866666666667,504.0538387584123,21.68,14.0
19384,0.8707733333333334,524.5965862271925,21.75,17.0
19410,0.8706,518.9414065660051,21.68,26.0
19432,0.8704533333333333,506.8784531297207,21.37,22.0
19455,0.8703,506.9524310007778,21.42,23.0
19476,0.87016,498.88354337175383,21.54,21.0
19512,0.86992,511.45890578001786,21.68,36.0
19527,0.86982,423.70701614967066,21.62,15.0
19537,0.8697533333333334,499.1792821098734,21.58,10.0
19576,0.8694933333333333,520.2295426067155,21.66,39.0
19611,0.86926,507.67962373772303,21.82,35.0
19654,0.8689733333333334,469.7762068363735,22.03,43.0
19694,0.8687066666666666,435.1140872758583,22.14,40.0
19711,0.8685933333333333,495.61520282481166,22.19,17.0
19759,0.8682733333333333,520.8105048581865,22.43,48.0
19776,0.86816,343.4493109643609,22.49,17.0
19788,0.86808,432.77427343078244,22.44,12.0
19803,0.86798,518.6049540452541,22.41,15.0
19820,0.8678666666666667,510.1135936013278,22.48,17.0
19836,0.86776,483.7197823188092,22.49,16.0
19868,0.8675466666666667,492.53489123095443,22.65,32.0
19877,0.8674866666666666,503.07500399808094,22.36,9.0
19901,0.8673266666666667,520.3232452717057,22.46,24.0
19926,0.8671599999999999,519.9748089596794,22.52,25.0
19953,0.86698,478.56104868597316,22.68,27.0
19988,0.8667466666666667,530.5523068805251,22.83,35.0
20002,0.8666533333333333,464.4854928017719,22.43,14.0
20019,0.86654,500.1449724686985,22.34,17.0
20055,0.8663,512.900887925705,22.54,36.0
20074,0.8661733333333334,517.2036707727054,22.52,19.0
20109,0.8659399999999999,508.42513576415826,22.73,35.0
20137,0.8657533333333334,462.8708271257518,22.87,28.0
20149,0.8656733333333333,450.4353678181493,22.77,12.0
20176,0.8654933333333333,504.1567412353923,22.79,27.0
20221,0.8651933333333334,520.8460755176211,23.01,45.0
20282,0.8647866666666667,485.5098875282982,23.44,61.0
20330,0.8644666666666667,524.240217688492,23.55,48.0
20382,0.86412,512.4149995653594,23.79,52.0
20419,0.8638733333333333,522.8501620543506,24.03,37.0
20441,0.8637266666666666,512.3212241340062,24.01,22.0
20513,0.8632466666666667,525.2902464946138,24.6,72.0
20543,0.8630466666666666,478.3995194300075,24.59,30.0
20557,0.8629533333333334,514.6114665311202,24.25,14.0
20570,0.8628666666666667,503.3273208961424,24.29,13.0
20600,0.8626666666666667,510.96874796959264,24.43,30.0
20634,0.86244,406.7760748708558,24.45,34.0
20651,0.8623266666666667,503.14836925074445,24.51,17.0
20688,0.86208,511.23930753899623,24.73,37.0
20722,0.8618533333333334,519.5111711797043,24.8,34.0
20734,0.8617733333333333,493.78640243304227,24.77,12.0
20748,0.86168,508.2772661173049,24.76,14.0
20759,0.8616066666666666,494.29337904435397,24.74,11.0
20775,0.8614999999999999,423.6055623236525,24.76,16.0
20799,0.86134,514.2362875664741,24.78,24.0
20829,0.86114,518.3144262376115,24.92,30.0
20860,0.8609333333333333,481.56110279847707,25.12,31.0
20874,0.86084,448.76007642338556,25.15,14.0
20908,0.8606133333333333,513.8356015320701,25.28,34.0
20930,0.8604666666666667,484.028388734729,25.27,22.0
20980,0.8601333333333333,192.65979866351378,25.67,50.0
20999,0.8600066666666667,476.8564675470772,25.76,19.0
21015,0.8599,456.26836730531267,25.79,16.0
21029,0.8598066666666666,426.1545093656335,25.79,14.0
21041,0.8597266666666666,351.0220523621553,25.78,12.0
21092,0.8593866666666666,497.51834270257444,25.72,51.0
21118,0.8592133333333334,525.1337683287987,25.84,26.0
21133,0.8591133333333334,468.02026378629296,25.81,15.0
21160,0.8589333333333333,406.6086731726233,25.83,27.0
21174,0.85884,473.9632583217641,25.82,14.0
21226,0.8584933333333333,520.2398834072375,26.19,52.0
21241,0.8583933333333333,472.71126204984483,26.16,15.0
21253,0.8583133333333334,436.74743583068675,26.16,12.0
21271,0.8581933333333334,480.24243195277563,26.08,18.0
21296,0.8580266666666667,516.967736846257,26.21,25.0
21314,0.8579066666666667,462.06911071669015,26.24,18.0
21354,0.85764,489.57699131571576,26.16,40.0
21375,0.8575,477.37975589134345,26.11,21.0
21394,0.8573733333333333,507.9112051548429,26.2,19.0
21430,0.8571333333333333,490.4439608411233,26.46,36.0
21448,0.8570133333333333,478.62273756014685,26.43,18.0
21469,0.8568733333333334,467.97749382355283,26.53,21.0
21496,0.8566933333333333,493.6454177709583,26.44,27.0
21510,0.8566,489.32323358582704,26.37,14.0
21536,0.8564266666666667,429.50391883482604,26.47,26.0
21578,0.8561466666666666,519.0251468001544,26.66,42.0
21604,0.8559733333333334,500.3941780004772,26.45,26.0
21628,0.8558133333333333,456.7673221950976,26.44,24.0
21654,0.85564,452.2123142250531,26.54,26.0
21672,0.8555200000000001,369.89707208089993,26.54,18.0
21690,0.8553999999999999,525.4117974556691,26.63,18.0
21704,0.8553066666666667,506.67646881174875,26.61,14.0
21724,0.8551733333333333,504.083695384375,26.44,20.0
21759,0.85494,512.5505914556653,26.43,35.0
21786,0.85476,508.32061404493123,26.57,27.0
21819,0.85454,511.80121357338567,26.34,33.0
21886,0.8540933333333334,527.0402118525659,26.42,67.0
21901,0.8539933333333334,486.06693655551777,26.4,15.0
21965,0.8535666666666667,460.64360778391733,26.88,64.0
21978,0.85348,451.93869820719607,26.57,13.0
22024,0.8531733333333333,418.8631136525966,26.71,46.0
22059,0.85294,449.8078519930262,26.92,35.0
22070,0.8528666666666667,462.90565772707663,26.86,11.0
22122,0.85252,452.18137526252394,27.12,52.0
22149,0.85234,488.78543219574516,27.17,27.0
22182,0.85212,487.40749922528664,27.27,33.0
22197,0.85202,445.1071476578916,27.21,15.0
22249,0.8516733333333333,499.7257582249391,27.37,52.0
22271,0.8515266666666667,487.82579366128306,27.44,22.0
22305,0.8513,484.33071593533487,27.68,34.0
22322,0.8511866666666666,423.50602266517785,27.46,17.0
22357,0.8509533333333333,472.4440182025321,27.46,35.0
22378,0.8508133333333333,437.43393077966,27.24,21.0
22389,0.85074,478.13692043028584,26.95,11.0
22432,0.8504533333333333,505.48371202672666,27.21,43.0
22465,0.8502333333333334,515.5989852821207,27.06,33.0
22540,0.8497333333333333,491.4416764828106,27.64,75.0
22550,0.8496666666666667,505.77047836100763,27.62,10.0
22599,0.84934,454.68922993873935,27.96,49.0
22635,0.8491,431.9670435300041,28.15,36.0
22648,0.8490133333333334,467.4601304836124,28.12,13.0
22665,0.8489,513.1311700741957,27.97,17.0
22678,0.8488133333333333,461.24003518982204,28.01,13.0
22715,0.8485666666666667,520.5910996907099,28.14,37.0
22769,0.8482066666666667,508.5271885924439,28.43,54.0
22791,0.84806,457.9525345667861,28.38,22.0
22835,0.8477666666666667,488.3783191578323,28.47,44.0
22865,0.8475666666666667,467.5889439692013,28.63,30.0
22898,0.8473466666666667,475.3601192418253,28.79,33.0
22923,0.84718,468.0578680248363,28.68,25.0
22940,0.8470666666666666,453.44115383881615,28.66,17.0
22972,0.8468533333333333,436.162691242802,28.63,32.0
22994,0.8467066666666667,499.67881820347867,28.57,22.0
23061,0.84626,486.96520592429835,29.12,67.0
23073,0.8461799999999999,339.5578943107531,28.97,12.0
23108,0.8459466666666666,469.52015121809245,28.87,35.0
23153,0.8456466666666667,514.296364518221,28.71,45.0
23284,0.8447733333333334,511.7129472858774,29.54,131.0
23313,0.84458,485.13624996510094,29.31,29.0
23360,0.8442666666666667,443.416396746563,29.41,47.0
23381,0.8441266666666667,523.7019525768783,29.4,21.0
23408,0.8439466666666666,488.9795981813236,28.95,27.0
23447,0.8436866666666667,471.5051177913509,29.04,39.0
23464,0.8435733333333333,504.73329605221244,29.07,17.0
23478,0.84348,442.29716334493304,29.08,14.0
23505,0.8432999999999999,510.97658678771086,29.05,27.0
23525,0.8431666666666666,515.9553215568568,28.91,20.0
23571,0.8428599999999999,516.1005141264397,29.2,46.0
23598,0.84268,460.7193891042827,29.1,27.0
23628,0.84248,483.2871282565361,29.06,30.0
